moa1#1_1,moa1#1_2,moa1#1_3,moa1#1_4,moa1#1_5,moa1#1_6,moa1#1_7,moa1#1_8,moa1#1_9,moa1#1_10,moa1#2_1,moa1#2_2,moa1#2_3,moa1#2_4,moa1#2_5,moa1#2_6,moa1#2_7,moa1#2_8,moa1#2_9,moa1#2_10,moa2#1_1,moa2#1_2,moa2#1_3,moa2#1_4,moa2#1_5,moa2#1_6,moa2#1_7,moa2#1_8,moa2#1_9,moa2#1_10,moa2#2_1,moa2#2_2,moa2#2_3,moa2#2_4,moa2#2_5,moa2#2_6,moa2#2_7,moa2#2_8,moa2#2_9,moa2#2_10,moa_adult,moa_imp_biascheck,moa_ach_biascheck,idea_1,idea_2,idea_3,idea_4,idea_5,idea_6,idea_7,idea_8,idea-biascheck,swb_1,swb_2,swb_3,swb_4,swb_5,swb_6,mindful_1,mindful_2,mindful_3,mindful_4,mindful_5,mindful_6,mindful_7,mindful_8,mindful_9,mindful_10,mindful_11,mindful_12,mindful_13,mindful_14,mindful_15,mindful_biascheck,belong_1,belong_2,belong_3,belong_4,belong_5,belong_6,belong_7,belong_8,belong_9,belong_10,belong_now,belong_biascheck,efficacy_1,efficacy_2,efficacy_3,efficacy_4,efficacy_5,efficacy_6,efficacy_7,efficacy_8,efficacy_9,efficacy_10,efficacy_biascheck,support_1,support_2,support_3,support_4,support_5,support_6,support_7,support_8,support_9,support_10,support_11,support_12,support_biascheck,transgres_freq,transgres_common,transgres_1,transgres_2,transgres_3,transgres_4,exploit_1,exploit_2,exploit_3,stress_1,stress_2,stress_3,stress_4,stress_5,stress_6,stress_7,stress_8,stress_9,stress_10,stress_biascheck,marriage1_1,marriage1_2,marriage1_3,marriage1_4,marriage2,marriage4,response_bias_sum
4.0,4.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,73,39,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,30,3.0,3.0,3.0,3.0,1.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,6.0,62,2.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,3.0,5.0,3.0,44,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,26,3.0,3.0,6.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,48,5.0,4.0,6.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,37,5.0,5.0,70.0,20.0,2.0,3.0,0
4.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,69,45,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,32,1.0,3.0,6.0,6.0,6.0,6.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,5.0,3.0,4.0,3.0,60,4.0,2.0,4.0,5.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,35,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,29,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,4.0,68,4.0,5.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,3.0,5.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,35,35.0,0.0,35.0,30.0,4.0,1.0,1
4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,78,38,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,32,6.0,6.0,6.0,6.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,2.0,3.0,4.0,4.0,4.0,5.0,3.0,1.0,3.0,5.0,57,5.0,4.0,3.0,5.0,4.0,2.0,1.0,3.0,4.0,3.0,3.0,37,4.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,33,7.0,7.0,6.0,5.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,7.0,79,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,38,10.0,20.0,60.0,10.0,4.0,5.0,1
4.0,4.0,4.0,3.0,1.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,73,38,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,32,2.0,2.0,2.0,2.0,2.0,6.0,2.0,4.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,38,4.0,4.0,4.0,5.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,44,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,33,6.0,7.0,2.0,2.0,7.0,3.0,5.0,1.0,3.0,6.0,1.0,1.0,44,3.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,32,30.0,0.0,40.0,30.0,2.0,1.0,1
4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,78,32,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,32,4.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,53,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,3.0,50,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,25,1.0,2.0,6.0,5.0,2.0,6.0,5.0,4.0,5.0,1.0,4.0,4.0,45,4.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,43,10.0,10.0,50.0,30.0,3.0,3.0,1
4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,77,58,4.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,20,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,85,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,19,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,40,7.0,7.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0,7.0,1.0,75,1.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,26,0.0,0.0,90.0,10.0,2.0,5.0,2
4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,73,52,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,31,7.0,7.0,7.0,7.0,7.0,6.0,5.0,6.0,6.0,5.0,6.0,4.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,83,5.0,4.0,3.0,5.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,43,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,40,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,84,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,5.0,5.0,2.0,5.0,5.0,2.0,2.0,36,50.0,100.0,75.0,100.0,4.0,4.0,2
3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,47,36,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,24,2.0,4.0,5.0,3.0,1.0,2.0,5.0,5.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,59,2.0,4.0,2.0,4.0,4.0,1.0,4.0,3.0,2.0,4.0,3.0,33,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,26,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,3.0,5.0,63,4.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,33,20.0,0.0,40.0,40.0,3.0,2.0,1
2.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,70,52,3.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,23,4.0,4.0,5.0,6.0,3.0,6.0,3.0,4.0,5.0,2.0,3.0,2.0,3.0,5.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,57,5.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,2.0,2.0,4.0,37,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,27,6.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,4.0,6.0,67,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,35,60.0,0.0,30.0,10.0,4.0,4.0,0
4.0,4.0,1.0,4.0,1.0,1.0,3.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,63,50,4.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,17,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,88,5.0,3.0,4.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,4.0,30,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,40,7.0,7.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,7.0,78,2.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,4.0,5.0,2.0,1.0,25,40.0,50.0,5.0,5.0,3.0,3.0,1
4.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,67,31,4.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,27,2.0,5.0,3.0,3.0,1.0,3.0,4.0,5.0,3.0,5.0,5.0,4.0,6.0,4.0,4.0,6.0,2.0,6.0,3.0,6.0,6.0,69,3.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,1.0,33,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,31,5.0,3.0,2.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,5.0,5.0,41,6.0,6.0,6.0,6.0,3.0,2.0,7.0,7.0,7.0,3.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,33,10.0,30.0,35.0,25.0,4.0,3.0,0
4.0,4.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,63,33,3.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,24,4.0,3.0,4.0,4.0,7.0,6.0,3.0,5.0,5.0,4.0,4.0,6.0,6.0,6.0,4.0,6.0,3.0,6.0,5.0,5.0,6.0,74,5.0,2.0,5.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,30,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,31,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,6.0,55,5.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,30,25.0,30.0,25.0,20.0,4.0,3.0,0
4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,76,54,4.0,4.0,3.0,3.0,4.0,4.0,1.0,4.0,27,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,87,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0,35,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,40,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,84,2.0,2.0,4.0,2.0,1.0,2.0,7.0,7.0,4.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,36,30.0,30.0,20.0,20.0,2.0,1.0,3
4.0,4.0,4.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,71,57,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,27,2.0,2.0,3.0,2.0,1.0,7.0,6.0,6.0,2.0,4.0,4.0,3.0,6.0,6.0,5.0,6.0,3.0,6.0,2.0,4.0,6.0,69,5.0,3.0,5.0,4.0,3.0,1.0,5.0,1.0,1.0,1.0,3.0,32,4.0,1.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,28,7.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,77,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,34,20.0,40.0,20.0,20.0,2.0,1.0,0
4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,77,33,4.0,4.0,1.0,1.0,4.0,4.0,3.0,3.0,24,5.0,5.0,5.0,3.0,3.0,7.0,4.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,1.0,6.0,1.0,6.0,1.0,69,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,44,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,34,7.0,7.0,3.0,5.0,7.0,7.0,7.0,1.0,7.0,7.0,1.0,7.0,66,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,3.0,3.0,5.0,3.0,5.0,2.0,31,100.0,1000.0,100.0,100.0,5.0,1.0,0
4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,73,47,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,29,2.0,2.0,2.0,3.0,1.0,6.0,3.0,5.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,6.0,6.0,1.0,3.0,5.0,53,4.0,2.0,2.0,5.0,4.0,1.0,5.0,1.0,3.0,1.0,4.0,32,3.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,30,4.0,6.0,4.0,4.0,7.0,4.0,3.0,2.0,5.0,6.0,4.0,4.0,53,4.0,2.0,5.0,3.0,2.0,1.0,4.0,3.0,1.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,38,35.0,5.0,40.0,20.0,4.0,4.0,0
4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,75,33,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,21,5.0,3.0,6.0,4.0,1.0,7.0,6.0,6.0,6.0,4.0,6.0,4.0,5.0,6.0,6.0,6.0,4.0,6.0,5.0,5.0,6.0,81,5.0,1.0,5.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,29,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,30,6.0,6.0,6.0,3.0,6.0,4.0,4.0,4.0,4.0,6.0,4.0,3.0,56,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,30,25.0,25.0,25.0,25.0,3.0,1.0,0
4.0,4.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,75,40,4.0,1.0,4.0,3.0,3.0,4.0,3.0,3.0,25,5.0,5.0,5.0,5.0,5.0,6.0,2.0,3.0,5.0,3.0,6.0,6.0,6.0,6.0,5.0,6.0,3.0,5.0,6.0,6.0,6.0,74,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,1.0,1.0,4.0,42,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,35,3.0,5.0,3.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,50,4.0,4.0,4.0,3.0,5.0,1.0,7.0,1.0,7.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,39,10.0,20.0,55.0,15.0,3.0,4.0,0
4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,78,58,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,29,2.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,6.0,3.0,4.0,4.0,64,2.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,36,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,28,3.0,4.0,5.0,4.0,5.0,5.0,4.0,2.0,4.0,5.0,3.0,5.0,49,3.0,3.0,3.0,3.0,2.0,2.0,6.0,6.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,32,25.0,25.0,25.0,25.0,4.0,3.0,0
4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,78,45,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,28,6.0,7.0,6.0,6.0,2.0,5.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,2.0,3.0,4.0,52,2.0,4.0,2.0,5.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,40,4.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,28,7.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,5.0,77,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,35,100.0,100.0,85.0,60.0,4.0,2.0,0
3.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,61,46,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,25,4.0,4.0,4.0,5.0,1.0,6.0,4.0,6.0,5.0,2.0,2.0,4.0,3.0,3.0,5.0,5.0,5.0,2.0,4.0,5.0,2.0,57,5.0,1.0,4.0,5.0,1.0,1.0,5.0,2.0,3.0,3.0,3.0,33,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,33,2.0,2.0,5.0,5.0,5.0,4.0,1.0,4.0,1.0,7.0,4.0,1.0,41,3.0,2.0,3.0,4.0,4.0,1.0,4.0,1.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,2.0,2.0,28,90.0,80.0,90.0,80.0,4.0,3.0,0
1.0,4.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,56,40,3.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,24,3.0,4.0,3.0,5.0,3.0,5.0,3.0,6.0,4.0,4.0,2.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,6.0,61,5.0,4.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,2.0,4.0,42,4.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,30,3.0,2.0,5.0,5.0,5.0,5.0,4.0,3.0,1.0,5.0,1.0,7.0,46,7.0,1.0,7.0,4.0,2.0,2.0,4.0,2.0,1.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,39,20.0,30.0,40.0,10.0,2.0,4.0,0
4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,75,48,2.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,15,6.0,6.0,6.0,5.0,1.0,7.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,65,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,38,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,25,7.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,5.0,5.0,75,2.0,2.0,2.0,6.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,33,15.0,30.0,35.0,20.0,3.0,2.0,0
3.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,69,52,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,32,3.0,3.0,3.0,3.0,1.0,7.0,4.0,6.0,6.0,5.0,5.0,5.0,4.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,82,4.0,4.0,5.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,4.0,32,4.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,34,5.0,5.0,6.0,4.0,5.0,5.0,4.0,5.0,6.0,5.0,5.0,3.0,58,2.0,3.0,7.0,7.0,5.0,1.0,7.0,3.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,3.0,5.0,42,20.0,35.0,30.0,15.0,3.0,5.0,1
